0,0.06
1,0.06
2,0.06
3,0.06
4,0.06
5,0.06
6,0.06
7,0.06
8,0.06
9,0.07
10,0.07
11,0.07
12,0.07
13,0.08
14,0.08
15,0.08
16,0.09
17,0.09
18,0.09
19,0.10
20,0.10
21,0.11
22,0.11
23,0.12
24,0.12
25,0.13
26,0.13
27,0.14
28,0.15
29,0.15
30,0.16
31,0.17
32,0.17
33,0.18
34,0.19
35,0.20
36,0.21
37,0.21
38,0.22
39,0.23
40,0.24
41,0.25
42,0.26
43,0.27
44,0.28
45,0.29
46,0.30
47,0.31
48,0.32
49,0.33
50,0.35
51,0.36
52,0.37
53,0.38
54,0.39
55,0.41
56,0.42
57,0.43
58,0.44
59,0.46
60,0.47
61,0.49
62,0.50
63,0.52
64,0.53
65,0.54
66,0.56
67,0.58
68,0.59
69,0.61
70,0.62
71,0.64
72,0.66
73,0.67
74,0.69
75,0.71
76,0.73
77,0.74
78,0.76
79,0.78
80,0.80
81,0.82
82,0.84
83,0.86
84,0.87
85,0.89
86,0.91
87,0.93
88,0.96
89,0.98
90,1.00
91,1.02
92,1.04
93,1.06
94,1.08
95,1.11
96,1.13
97,1.15
98,1.17
99,1.20
100,1.22
101,1.24
102,1.27
103,1.29
104,1.32
105,1.34
106,1.37
107,1.39
108,1.42
109,1.44
110,1.47
111,1.49
112,1.52
113,1.55
114,1.57
115,1.60
116,1.63
117,1.66
118,1.68
119,1.71
120,1.74
121,1.77
122,1.80
123,1.83
124,1.86
125,1.89
126,1.92
127,1.95
128,1.98
129,2.01
130,2.04
131,2.07
132,2.10
133,2.13
134,2.16
135,2.20
136,2.23
137,2.26
138,2.29
139,2.33
140,2.36
141,2.39
142,2.43
143,2.46
144,2.50
145,2.53
146,2.57
147,2.60
148,2.64
149,2.67
150,2.71
151,2.74
152,2.78
153,2.82
154,2.85
155,2.89
156,2.93
157,2.97
158,3.01
159,3.04
160,3.08
161,3.12
162,3.16
163,3.20
164,3.24
165,3.28
166,3.32
167,3.36
168,3.40
169,3.44
170,3.48
171,3.52
172,3.56
173,3.61
174,3.65
175,3.69
176,3.73
177,3.78
178,3.82
179,3.86
180,3.91
181,3.95
