0,0.03
1,0.03
2,0.04
3,0.04
4,0.04
5,0.04
6,0.05
7,0.05
8,0.05
9,0.06
10,0.07
11,0.07
12,0.08
13,0.09
14,0.09
15,0.10
16,0.11
17,0.12
18,0.13
19,0.14
20,0.15
21,0.17
22,0.18
23,0.19
24,0.21
25,0.22
26,0.23
27,0.25
28,0.27
29,0.28
30,0.30
31,0.32
32,0.34
33,0.35
34,0.37
35,0.39
36,0.41
37,0.44
38,0.46
39,0.48
40,0.50
41,0.53
42,0.55
43,0.57
44,0.60
45,0.62
46,0.65
47,0.68
48,0.70
49,0.73
50,0.76
51,0.79
52,0.82
53,0.85
54,0.88
55,0.91
56,0.94
57,0.97
58,1.00
59,1.03
60,1.07
61,1.10
62,1.13
63,1.17
64,1.20
65,1.24
66,1.28
67,1.31
68,1.35
69,1.39
70,1.43
71,1.46
72,1.50
73,1.54
74,1.58
75,1.62
76,1.66
77,1.70
78,1.75
79,1.79
80,1.83
81,1.88
82,1.92
83,1.96
84,2.01
85,2.05
86,2.10
87,2.14
88,2.19
89,2.24
90,2.28
91,2.33
92,2.38
93,2.43
94,2.48
95,2.53
96,2.58
97,2.63
98,2.68
99,2.73
100,2.78
101,2.83
102,2.89
103,2.94
104,2.99
105,3.05
106,3.10
107,3.16
108,3.21
109,3.27
110,3.32
111,3.38
112,3.44
113,3.49
114,3.55
115,3.61
116,3.67
117,3.72
118,3.78
119,3.84
120,3.90
121,3.96
122,4.02
123,4.09
124,4.15
125,4.21
126,4.27
127,4.33
128,4.40
129,4.46
130,4.52
131,4.59
132,4.65
133,4.72
134,4.78
135,4.85
136,4.92
137,4.98
138,5.05
139,5.12
140,5.18
141,5.25
142,5.32
143,5.39
144,5.46
145,5.53
146,5.60
147,5.67
148,5.74
149,5.81
150,5.88
151,5.95
152,6.03
153,6.10
154,6.17
155,6.24
156,6.32
157,6.39
158,6.47
159,6.54
160,6.62
161,6.69
162,6.77
163,6.84
164,6.92
165,7.00
166,7.07
167,7.15
168,7.23
169,7.31
170,7.39
171,7.46
172,7.54
173,7.62
174,7.70
175,7.78
176,7.86
177,7.95
178,8.03
179,8.11
180,8.19
181,8.27
182,8.36
183,8.44
184,8.52
185,8.61
186,8.69
187,8.78
188,8.86
189,8.95
190,9.03
191,9.12
192,9.20
193,9.29
194,9.38
195,9.47
196,9.55
197,9.64
198,9.73
199,9.82
200,9.91
201,10.00
202,10.09
203,10.18
204,10.27
205,10.36
206,10.45
207,10.54
208,10.63
209,10.72
210,10.82
211,10.91
212,11.00
213,11.10
214,11.19
215,11.28
216,11.38
217,11.47
218,11.57
219,11.66
220,11.76
221,11.86
222,11.95
223,12.05
224,12.15
225,12.24
226,12.34
227,12.44
228,12.54
229,12.64
230,12.74
231,12.84
232,12.94
233,13.04
234,13.14
235,13.24
236,13.34
237,13.44
238,13.54
239,13.64
240,13.75
241,13.85
242,13.95
243,14.06
244,14.16
245,14.26
246,14.37
247,14.47
248,14.58
249,14.68
250,14.79
251,14.90
252,15.00
253,15.11
254,15.22
255,15.32
256,15.43
257,15.54
258,15.65
259,15.76
260,15.87
261,15.98
262,16.09
263,16.20
264,16.31
265,16.42
266,16.53
267,16.64
268,16.75
269,16.86
270,16.98
271,17.09
272,17.20
273,17.32
274,17.43
275,17.54
276,17.66
277,17.77
278,17.89
279,18.00
280,18.12
281,18.23
282,18.35
283,18.47
284,18.58
285,18.70
286,18.82
287,18.94
288,19.06
289,19.17
290,19.29
291,19.41
292,19.53
293,19.65
294,19.77
295,19.89
296,20.01
297,20.14
298,20.26
299,20.38
300,20.50
301,20.62
302,20.75
303,20.87
304,20.99
305,21.12
306,21.24
307,21.37
308,21.49
309,21.62
310,21.74
311,21.87
312,21.99
313,22.12
314,22.25
315,22.38
316,22.50
317,22.63
318,22.76
319,22.89
320,23.02
321,23.15
322,23.27
323,23.40
324,23.53
325,23.66
326,23.80
327,23.93
328,24.06
329,24.19
330,24.32
331,24.45
332,24.59
333,24.72
334,24.85
335,24.99
336,25.12
337,25.26
338,25.39
339,25.53
340,25.66
341,25.80
342,25.93
343,26.07
344,26.21
345,26.34
346,26.48
347,26.62
348,26.76
349,26.90
350,27.03
351,27.17
352,27.31
353,27.45
354,27.59
355,27.73
356,27.87
357,28.01
358,28.16
359,28.30
360,28.44
361,28.58
362,28.72
363,28.87
364,29.01
365,29.15
366,29.30
367,29.44
368,29.59
369,29.73
370,29.88
371,30.02
372,30.17
373,30.32
374,30.46
375,30.61
376,30.76
377,30.90
378,31.05
379,31.20
380,31.35
381,31.50
382,31.65
383,31.80
384,31.95
385,32.10
386,32.25
387,32.40
388,32.55
389,32.70
390,32.86
391,33.01
392,33.16
393,33.31
394,33.47
395,33.62
396,33.77
397,33.93
398,34.08
399,34.24
400,34.39
401,34.55
402,34.71
403,34.86
404,35.02
405,35.18
406,35.33
407,35.49
408,35.65
409,35.81
410,35.97
411,36.13
412,36.29
413,36.45
414,36.61
415,36.79
416,36.95
417,37.12
418,37.28
419,37.44
420,37.60
421,37.76
422,37.93
423,38.09
424,38.25
425,38.42
426,38.58
427,38.75
428,38.91
429,39.08
430,39.24
431,39.41
432,39.58
433,39.74
434,39.91
435,40.08
436,40.25
437,40.41
438,40.58
439,40.75
440,40.92
441,41.09
442,41.26
443,41.43
444,41.60
445,41.77
446,41.94
447,42.11
448,42.29
449,42.46
450,42.63
451,42.80
452,42.98
453,43.15
454,43.33
455,43.50
456,43.67
457,43.85
458,44.02
459,44.20
460,44.38
461,44.55
462,44.73
463,44.91
464,45.09
465,45.26
